368,pn,2020-06-01T00:46:28.000000Z,BOZ,45.597,-111.6297
369,pn,2020-06-01T00:55:22.600000Z,BOZ,45.597,-111.6297
370,sn,2020-06-01T00:29:19.600000Z,BOZ,45.597,-111.6297
371,sn,2020-06-01T00:44:49.150000Z,BOZ,45.597,-111.6297
372,sn,2020-06-01T00:47:49.500000Z,BOZ,45.597,-111.6297
373,sn,2020-06-01T00:56:51.550000Z,BOZ,45.597,-111.6297
374,lg,2020-06-01T00:45:31.150000Z,BOZ,45.597,-111.6297
375,lg,2020-06-01T00:48:36.200000Z,BOZ,45.597,-111.6297
376,lg,2020-06-01T00:57:38.050000Z,BOZ,45.597,-111.6297
377,lg,2020-06-01T00:59:16.350000Z,BOZ,45.597,-111.6297
378,pn,2020-06-01T00:25:59.000000Z,DUG,40.195,-112.8133
379,pn,2020-06-01T00:28:22.250000Z,DUG,40.195,-112.8133
380,pn,2020-06-01T00:43:25.850000Z,DUG,40.195,-112.8133
381,pn,2020-06-01T00:47:49.200000Z,DUG,40.195,-112.8133
382,pn,2020-06-01T00:53:35.750000Z,DUG,40.195,-112.8133
383,pn,2020-06-01T00:55:39.700000Z,DUG,40.195,-112.8133
384,pn,2020-06-01T00:59:05.000000Z,DUG,40.195,-112.8133
385,pg,2020-06-01T00:48:02.700000Z,DUG,40.195,-112.8133
386,pg,2020-06-01T00:55:49.250000Z,DUG,40.195,-112.8133
387,sn,2020-06-01T00:28:26.750000Z,DUG,40.195,-112.8133
388,sn,2020-06-01T00:44:23.000000Z,DUG,40.195,-112.8133
389,sn,2020-06-01T00:48:42.500000Z,DUG,40.195,-112.8133
390,lg,2020-06-01T00:48:46.350000Z,DUG,40.195,-112.8133
391,lg,2020-06-01T00:56:41.350000Z,DUG,40.195,-112.8133
392,lg,2020-06-01T00:27:55.900000Z,HAWA,46.3925,-119.5326
393,pn,2020-06-01T00:25:31.600001Z,HLID,43.5625,-114.4138
394,pn,2020-06-01T00:28:14.400001Z,HLID,43.5625,-114.4138
395,pn,2020-06-01T00:35:09.350001Z,HLID,43.5625,-114.4138
396,pn,2020-06-01T00:39:19.750001Z,HLID,43.5625,-114.4138
397,pn,2020-06-01T00:43:38.650001Z,HLID,43.5625,-114.4138
398,pn,2020-06-01T00:47:33.700001Z,HLID,43.5625,-114.4138
399,pn,2020-06-01T00:50:53.750001Z,HLID,43.5625,-114.4138
400,pn,2020-06-01T00:56:00.400001Z,HLID,43.5625,-114.4138
401,pg,2020-06-01T00:35:15.600001Z,HLID,43.5625,-114.4138
402,pg,2020-06-01T00:43:44.850001Z,HLID,43.5625,-114.4138
403,pg,2020-06-01T00:47:36.400001Z,HLID,43.5625,-114.4138
404,pg,2020-06-01T00:51:00.700001Z,HLID,43.5625,-114.4138
405,pg,2020-06-01T00:56:11.850001Z,HLID,43.5625,-114.4138
406,sn,2020-06-01T00:26:18.900001Z,HLID,43.5625,-114.4138
407,sn,2020-06-01T00:35:50.550001Z,HLID,43.5625,-114.4138
408,sn,2020-06-01T00:40:27.100001Z,HLID,43.5625,-114.4138
409,sn,2020-06-01T00:51:35.100001Z,HLID,43.5625,-114.4138
410,sn,2020-06-01T00:57:30.100001Z,HLID,43.5625,-114.4138
411,lg,2020-06-01T00:33:11.500001Z,HLID,43.5625,-114.4138
412,lg,2020-06-01T00:36:04.550001Z,HLID,43.5625,-114.4138
413,lg,2020-06-01T00:38:23.150001Z,HLID,43.5625,-114.4138
414,lg,2020-06-01T00:42:57.900001Z,HLID,43.5625,-114.4138
415,lg,2020-06-01T00:44:27.100001Z,HLID,43.5625,-114.4138
416,lg,2020-06-01T00:47:54.750001Z,HLID,43.5625,-114.4138
417,lg,2020-06-01T00:51:45.900001Z,HLID,43.5625,-114.4138
418,lg,2020-06-01T00:57:33.450001Z,HLID,43.5625,-114.4138
